web-scraper-order,web-scraper-start-url,pagination,item_name,item_price
"1727766984-609","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","THE NORTH FACE Men Astro Ridge Full Zip","$100.00"
"1727766984-610","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Wide Calf Compression Socks for Women & Men Extra Large Size Support Socks for Nurses Running Pregnant Travel, 15-20 mmHg","$25.99"
"1727766984-611","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Libin Mens Golf Pants Stretch Work Dress Pants 30""/32""/34"" Quick Dry Lightweight Casual Comfy Trousers with Pockets","Best Seller"
"1727766984-612","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Hanes mens X-Temp 12-Pack Active Cool Crew Socks","$28.51"
"1727766984-613","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","5 or 4 Pack Men's Thermal Compression Pants Fleece Lined Sports Tights Athletic Leggings Cold Weather Baselayer Winter Gear","$29.99"
"1727766984-614","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Haggar Men's Premium No Iron Khaki Classic Fit Expandable Waist Flat Front Pant (Regular and Big & Tall Sizes)","Best Seller"
"1727766984-615","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Fruit of the Loom Eversoft Fleece Joggers with Pockets, Relaxed Fit, Moisture Wicking, Breathable, Tapered Sweatpants","$9.36"
"1727766984-616","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","IRAMY Scrunch Football Socks Ultra Long 1 Pack/2 Packs Combed Cotton With Ankle Support Padded Knee High Socks Youth Adult","$14.99"
"1727766984-617","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Alex Vando Mens Golf Shirt Moisture Wicking Quick-Dry Short Sleeve Casual Polo Shirts for Men","$24.99"
"1727766984-618","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","SheLucki Hawaiian Shirt for Men, Unisex Summer Beach Casual Short Sleeve Button Down Shirts, Printed Palmshadow Clothing","$19.99"
"1727766984-619","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Muscle Alive Mens Summer Casual Short Sleeve Henleys T-Shirt Single Button Placket Plain v Neck Shirts","$19.95"
"1727766984-620","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","FZNHQL Fashion Men's Tracksuits 2 Piece Casual Athletic Jogging Outfits Short/Long Sleeve Track Suits for Men Set","$34.99"
"1727766984-621","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","5 or 4 Pack Men's Thermal Compression Shirt Fleece Lined Long Sleeve Athletic Base Layer Cold Weather Gear Workout Top","$33.99"
"1727766984-622","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Fruit of the Loom Men's Dual Defense Tube Socks (12 Pack)","$27.52"
"1727766984-623","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","COOFANDY Men's Casual Linen Pants Elastic Waist Drawstring Beach Summer Pants Lightweight Linen Trousers","$35.99"
"1727766984-624","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","JOYNÉE Men’s Athletic Socks Low Cut Cushion Running Socks Breathable Comfort for Sports 6 Pack","$16.98"
"1727766984-625","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Bamboo Sports Premium Bamboo Crew Work Socks- Moisture Wicking, Odor Eliminating","$26.95"
"1727766984-626","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Calvin Klein Men's Micro Stretch 5-Pack Boxer Brief","$58.77"
"1727766984-627","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Jockey Crew Neck T-Shirt 6-Pack","$47.67"
"1727766984-628","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Dickies Men's Dri-Tech Moisture Control Boot-Length Socks, Available in L-XL (6, 12 Pairs)","$15.99"
"1727766984-629","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Amazon Essentials Men's Slim-Fit Flat-Front Dress Pant","$28.50"
"1727766984-630","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","COOFANDY Men's Cuban Guayabera Shirt Short Sleeve Button Down Shirts Casual Summer Beach Linen Shirts","$29.99"
"1727766984-631","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Under Armour Men's 3-Pack Performance Cotton Boxer Brief, 6"" Inseam, All-Day Comfort & Ultra-Soft","$42.00"
"1727766984-632","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Compression Socks for Men & Women (2/4/6 Pairs) 20-30 mmHg Graduated Compression Knee High for Running, Athletic","$14.99"
"1727766984-633","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","NOVICA Artisan Handmade Men's Alpaca Blend Poncho Warm with Vneck from Peru Wool Acrylic Clothing Grey Stormy Weather Striped ' Gray Nazca'","$127.99"
"1727766984-634","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Tanst Sky Men's Polo Shirts Long Sleeve Collared V Neck Pocket Knit Tops Business Casual Golf Slim Fit Clothes","$26.99"
"1727766984-635","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Carp Fishing Hoodies Fishermen Gifts for Men Anglers Carp Clothing - If It's Not About Fishing","$31.46"
"1727766984-636","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","COOFANDY Mens Hawaiian Shirts Short Sleeve Button Down Aloha Shirt Casual Beach Clothes","$24.99"
"1727766984-637","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","JMIERR Mens Casual Twill Cargo Shorts Cotton Drawstring Classic Cargo Stretch Short with 6 Pockets","$29.99"
"1727766984-638","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","HOPLYNN 4/5 Pack Workout Compression Shirts Men Long/Short Sleeve Rash Guard Athletic Undershirt Gear T Shirt for Sports","$29.99"
"1727766984-639","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","#followme Microfleece Men’s Fleece Pajama Pants","$17.99"
"1727766984-640","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Hanes Men's Socks, X-Temp Cushioned No Show Socks, 12-Pack","$17.98"
"1727766984-641","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","adidas Originals Unisex Adult Trefoil Crew Socks (6 Pairs)","$24.99"
"1727766984-642","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","SAXX Underwear Co. - Men's Daytripper Boxer Brief Fly 3Pk With Built-In Pouch Support - Underwear For Men","$65.60"
"1727766984-643","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Nike Training Cotton Cushioned Crew Socks 6 Pack 8-12","$29.88"
"1727766984-644","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","1/3 Pack Mens Flannel Shirt Long Sleeve Plaid Shirts Casual Button Down Buffalo Plaid Checkered Cotton Jacket","$39.99"
"1727766984-645","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Dickies Men's Light Comfort Compression Over-The-Calf Socks, Available in M-XXL (2, 4 Pairs)","$25.99"
"1727766984-646","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Fruit of the Loom Men's Eversoft Cotton T Shirts, Breathable & Moisture Wicking with Odor Control, Sizes S-4x","$12.39"
"1727766984-647","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","BONANGEL Merino Wool Socks for Men,Mens Thin Wool Socks,Winter Therminal Wool Dress Socks,Black Crew Socks","$25.59"
"1727766984-648","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","USBingoshop Mens Cotton Argyle Striped Solid Ribbed Black Crew Dress Socks","$18.85"
"1727766984-649","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","McDavid Cross Compression Shorts. Thick Compression for Muscle Support and Recovery. Hips, Hamstring, Quads","$39.99"
"1727766984-650","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Wrangler Authentics Men's Relaxed Fit Stretch Cargo Pant","Best Seller"
"1727766984-651","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Calvin Klein Men's Cotton Classics Multipack Briefs","$31.49"
"1727766984-652","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Columbia Men's Ascender Softshell Front-zip Jacket","$62.09"
"1727766984-653","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","DAVID ARCHY Men's Undershirts Micro Modal Ultra Soft T-Shirts Stretch Moisture-Wicking Crewneck/V-Neck Tees for Men, 3-Pack","$48.99"
"1727766984-654","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Dickies Mens Underwear Pack of 4 Boxer Briefs, Cotton Stretch Boxers for Men","$17.99"
"1727766984-655","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","IDEGG No Show Socks Men Low Cut Ankle Short Socks for Men Casual Athletic Socks with Non Slip Grip","$14.99"
"1727766984-656","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Levi's Men's 511 Slim Fit Jeans (Also Available in Big & Tall)","$48.65"
"1727766984-657","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","Amazon Essentials Men's Comfortable, Durable Cotton Half Cushioned Ankle Socks, 10 Pairs","$15.70"
"1727766984-658","https://www.amazon.com/s?i=specialty-aps&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&ref=nav_em__nav_desktop_sa_intl_clothing_0_2_13_2","https://www.amazon.com/s?i=fashion-mens-intl-ship&bbn=16225019011&rh=n%3A7141123011%2Cn%3A16225019011%2Cn%3A1040658&page=11&qid=1727766973&ref=sr_pg_10","TANSTC Mens Socks, 6 Pairs Anti-Blister Cushioned Breathable Running Cotton Socks, Athletic Ankle Sports Socks","$15.99"
